Year,Job Category,Job Title,Salary (USD),Country Code,Location Group,Experience Level,Employment Type,Work Model
2024,Other,Business Intelligence Developer,117750,United States,Global,Mid-level,Full-time,On-site
2024,Other,Business Intelligence Developer,70650,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,233200,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,144200,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,247500,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,172200,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,138000,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,86000,United States,Global,Mid-level,Full-time,On-site
2024,Other,Business Intelligence Developer,92000,United States,Global,Mid-level,Full-time,On-site
2024,Other,Business Intelligence Developer,80000,United States,Global,Mid-level,Full-time,On-site
2024,Other,BI Developer,90000,United States,Global,Senior-level,Full-time,Remote
2024,Other,BI Developer,70000,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Business Intelligence Analyst,127000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Business Intelligence Analyst,72600,United States,Global,Senior-level,Full-time,On-site
2024,Other,Data Developer,70000,United States,Global,Entry-level,Full-time,Remote
2024,Other,Data Developer,50000,United States,Global,Entry-level,Full-time,Remote
2024,Data Analyst,Data Analyst,71000,United States,Global,Entry-level,Full-time,On-site
2024,ML/AI Engineer,AI Architect,198650,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,AI Architect,137000,United States,Global,Senior-level,Full-time,On-site
2024,Data Architect,Data Architect,160000,United States,Global,Senior-level,Full-time,On-site
2024,Data Architect,Data Architect,100000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Data Analyst,92700,United States,Global,Entry-level,Full-time,Remote
2024,Data Analyst,Data Analyst,64900,United States,Global,Entry-level,Full-time,Remote
2024,Data Scientist,Data Scientist,73000,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analyst,81713,United States,Global,Mid-level,Full-time,Remote
2024,Data Analyst,Data Analyst,48067,United States,Global,Mid-level,Full-time,Remote
2024,ML/AI Engineer,Machine Learning Engineer,179000,United States,Global,Mid-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,112000,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Science,111800,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Science,68195,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Business Intelligence Analyst,132000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Business Intelligence Analyst,82500,United States,Global,Senior-level,Full-time,On-site
2024,Other,Research Engineer,140000,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analyst,85000,United States,Global,Mid-level,Full-time,Remote
2024,Data Analyst,Data Analyst,61800,United States,Global,Mid-level,Full-time,Remote
2024,Data Analyst,Data Analyst,129118,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analyst,86078,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,97000,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,62000,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Science Manager,237000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Science Manager,201450,United States,Global,Mid-level,Full-time,Remote
2024,Other,Research Engineer,97000,United States,Global,Senior-level,Full-time,On-site
2024,Other,Research Engineer,62000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,253000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,187000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,250000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,150000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,184000,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,123000,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,245000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,180000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,184000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,123000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,AI Architect,317000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,AI Architect,266000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,229000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,221000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,210000,United States,Global,Senior-level,Full-time,Remote
2024,Data Engineer,Data Engineer,162000,United States,Global,Senior-level,Full-time,Remote
2024,ML/AI Engineer,Machine Learning Engineer,198000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,162000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,300000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,180000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,68088,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,54552,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,324000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,159000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Data Analytics Manager,99000,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analytics Manager,70000,United States,Global,Mid-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,146000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,110000,United States,Global,Mid-level,Full-time,Remote
2024,Data Engineer,Data Engineer,90000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,60000,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,55000,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analyst,116013,United States,Global,Entry-level,Full-time,On-site
2024,Data Analyst,Data Analyst,92810,United States,Global,Entry-level,Full-time,On-site
2024,Data Analyst,Research Analyst,200000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Research Analyst,150000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,221000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,146100,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,86500,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,159300,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,96600,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,209300,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,118300,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,130000,United States,Global,Senior-level,Full-time,Remote
2024,Data Engineer,Data Engineer,140000,United States,Global,Senior-level,Full-time,Remote
2024,Data Engineer,Data Engineer,97200,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Data Analyst,140000,United States,Global,Senior-level,Full-time,Remote
2024,Data Engineer,Data Engineer,308000,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,193000,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,240000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,180000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Data Analyst,126480,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Data Analyst,82620,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,140025,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,102300,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Research Scientist,81500,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Research Scientist,75000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,106875,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,71250,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Science Engineer,245000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Science Engineer,135000,United States,Global,Mid-level,Full-time,Remote
2024,Other,Business Intelligence Developer,144138,United States,Global,Senior-level,Full-time,On-site
2024,Other,Business Intelligence Developer,104828,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,161000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,133200,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,161875,United States,Global,Mid-level,Full-time,On-site
2024,Data Scientist,Data Scientist,97125,United States,Global,Mid-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,196350,United States,Global,Senior-level,Full-time,Remote
2024,ML/AI Engineer,Machine Learning Engineer,127500,United States,Global,Senior-level,Full-time,Remote
2024,Data Scientist,Data Scientist,135450,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,72870,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Science,237200,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Science,172500,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,184800,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,161900,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,146800,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,117400,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Data Analyst,90000,United States,Global,Entry-level,Full-time,On-site
2024,Data Analyst,Data Analyst,60000,United States,Global,Entry-level,Full-time,On-site
2024,Manager/Lead,Data Product Manager,227200,United States,Global,Senior-level,Full-time,On-site
2024,Manager/Lead,Data Product Manager,199100,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,310000,United States,Global,Mid-level,Full-time,On-site
2024,Data Engineer,Data Engineer,140000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,125000,United States,Global,Senior-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,223000,United States,Global,Mid-level,Full-time,On-site
2024,ML/AI Engineer,Machine Learning Engineer,171600,United States,Global,Mid-level,Full-time,On-site
2024,Data Analyst,Data Analyst,192500,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Data Analyst,122500,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Data Analyst,162900,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Data Analyst,117725,United States,Global,Senior-level,Full-time,Remote
2024,Data Analyst,Data Analyst,140000,United States,Global,Entry-level,Full-time,On-site
2024,Data Analyst,Data Analyst,100000,United States,Global,Entry-level,Full-time,On-site
2024,Data Engineer,Data Engineer,170000,United States,Global,Mid-level,Full-time,Remote
2024,Data Engineer,Data Engineer,105000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,139000,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Analytics Engineer,234200,United States,Global,Senior-level,Full-time,On-site
2024,Data Analyst,Analytics Engineer,124000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Data Scientist,153700,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Data Scientist,87300,United States,Global,Mid-level,Full-time,Remote
2024,Data Engineer,Data Engineer,282000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,208000,United States,Global,Senior-level,Full-time,On-site
2024,Data Engineer,Data Engineer,162000,United States,Global,Mid-level,Full-time,Remote
2024,Data Engineer,Data Engineer,129000,United States,Global,Mid-level,Full-time,Remote
2024,Data Scientist,Research Scientist,138000,United States,Global,Senior-level,Full-time,On-site
2024,Data Scientist,Research Scientist,86000,United States,Global,Senior-level,Full-time,On-site
